Car_ID,Brand,Model,Variant,Body_Type,Year,Car_Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Engine_CC,Power_BHP,Torque_Nm,Mileage_kmpl,Color,Airbags,Insurance_Type,Service_History,Registration_Type,Previous_Accidents,State,City,Is_Metro_City,Price_Lakhs
73739,Nissan,Micra,Mid,Hatchback,2012,13,164053,Diesel,Manual,Second Owner,5,1137,86.1,132.5,19.2,White,1,Third Party,No Record,Individual,0,Delhi,Delhi,1,1.29
73740,Kia,Carens,Mid,MUV,2010,15,169486,Diesel,Manual,Second Owner,7,1625,123.8,189.5,21.4,White,3,Comprehensive,Partial Service History,Individual,0,Telangana,Hyderabad,1,2.18
73741,BMW,5 Series,Mid,Sedan,2008,17,252810,Diesel,Automatic,First Owner,5,2172,141.1,211.1,22.3,White,3,Comprehensive,Partial Service History,Individual,0,Kerala,Trivandrum,0,7.5
73742,Ford,Endeavour,Mid,SUV,2007,18,142476,Petrol,Automatic,First Owner,5,1469,103.3,134.6,18.7,White,5,Expired,Full Service History,Individual,0,Tamil Nadu,Coimbatore,0,1.66
73743,Nissan,Magnite,Mid,SUV,2010,15,221954,Petrol,Automatic,First Owner,7,1007,75.7,121.0,21.9,Silver,3,Expired,Full Service History,Individual,1,Telangana,Hyderabad,1,1.18
73744,Hyundai,i20,Base,Hatchback,2005,20,191738,Diesel,Manual,First Owner,5,1128,92.6,139.6,20.8,Grey,3,Comprehensive,Full Service History,Individual,1,Rajasthan,Jaipur,0,0.67
73745,Hyundai,i10,Top,Hatchback,2014,11,158371,Diesel,Manual,First Owner,5,1145,91.0,140.5,21.3,Grey,2,Comprehensive,No Record,Individual,0,Delhi,Delhi,1,2.17
73746,Maruti,Celerio,Limited Edition,Hatchback,2010,15,141946,CNG,Automatic,First Owner,5,901,74.4,109.5,20.7,Red,1,Expired,Full Service History,Individual,3,Delhi,Delhi,1,1.25
73747,Toyota,Fortuner,Base,SUV,2019,6,43574,Diesel,Manual,Second Owner,5,2072,126.7,202.6,21.3,Grey,4,Comprehensive,Partial Service History,Company,3,Gujarat,Ahmedabad,0,5.19
73748,BMW,5 Series,Base,Sedan,2009,16,280000,Petrol,Automatic,First Owner,5,1961,123.0,169.8,17.2,White,6,Third Party,No Record,Individual,0,Karnataka,Bangalore,1,6.31
73749,Hyundai,Santro,Base,Hatchback,2009,16,156611,Petrol,Manual,Third Owner,5,1062,82.7,121.9,19.8,Grey,3,Third Party,Full Service History,Individual,0,Tamil Nadu,Coimbatore,0,0.76
73750,Hyundai,Aura,Base,Sedan,2015,10,83286,Petrol,Manual,First Owner,5,1288,98.2,152.4,16.7,Silver,3,Comprehensive,Full Service History,Individual,2,Delhi,Delhi,1,2.03
73751,Kia,Seltos,Mid,SUV,2016,9,156413,Diesel,Manual,First Owner,5,1742,106.0,150.2,22.1,Brown,5,Third Party,Partial Service History,Individual,0,West Bengal,Kolkata,1,4.48
73752,Kia,Sonet,Mid,SUV,2017,8,88641,Petrol,Automatic,Third Owner,5,1854,123.9,196.7,18.7,White,3,Expired,Full Service History,Individual,0,Tamil Nadu,Coimbatore,0,5.04
73753,Renault,Kwid,Top,Hatchback,2023,2,31133,CNG,Manual,First Owner,5,1379,84.7,115.1,24.9,Red,3,Comprehensive,Partial Service History,Individual,0,Tamil Nadu,Chennai,1,5.5
73754,Maruti,Baleno,Top,Hatchback,2021,4,64005,Diesel,Manual,First Owner,5,1101,75.1,106.8,26.5,Black,3,Comprehensive,Full Service History,Individual,0,Rajasthan,Jaipur,0,5.52
73755,Renault,Kwid,Mid,Hatchback,2011,14,194462,Petrol,Manual,First Owner,5,1130,84.3,113.4,17.0,White,3,Comprehensive,Full Service History,Company,0,Uttar Pradesh,Noida,0,1.33
73756,Nissan,Micra,Top,Hatchback,2010,15,218080,CNG,Manual,Fourth & Above Owner,5,1306,105.4,155.9,25.6,Black,1,Third Party,Full Service History,Individual,0,Gujarat,Surat,0,0.85
73757,Tata,Tiago,Top,Hatchback,2020,5,46059,Petrol,Manual,First Owner,5,1137,68.8,96.0,16.3,White,3,Third Party,Full Service History,Company,0,Uttar Pradesh,Lucknow,0,4.3
73758,BMW,5 Series,Base,Sedan,2023,2,27621,Petrol,Automatic,First Owner,5,2669,184.8,256.1,18.7,Red,5,Comprehensive,Partial Service History,Individual,0,Telangana,Hyderabad,1,42.39
73759,Toyota,Innova,Limited Edition,MUV,2012,13,152626,Petrol,Manual,First Owner,7,1806,111.1,167.7,17.6,White,3,Comprehensive,Partial Service History,Individual,0,Tamil Nadu,Coimbatore,0,3.32
73760,Renault,Triber,Mid,MUV,2016,9,82136,CNG,Manual,Third Owner,7,1010,77.7,121.1,21.4,White,3,Third Party,Full Service History,Individual,2,Karnataka,Bangalore,1,2.02
73761,Hyundai,Verna,Limited Edition,Sedan,2007,18,123780,Petrol,Automatic,Third Owner,5,1018,85.4,116.6,20.2,Silver,1,Expired,Partial Service History,Company,0,Tamil Nadu,Chennai,1,1.05
73762,Tata,Harrier,Limited Edition,SUV,2005,20,241536,Diesel,Automatic,First Owner,7,991,68.0,91.4,20.7,White,4,Third Party,Full Service History,Individual,0,Tamil Nadu,Chennai,1,0.97
73763,Honda,City,Base,Sedan,2017,8,53928,Petrol,Manual,First Owner,5,1582,105.0,167.6,19.2,Grey,5,Third Party,Full Service History,Individual,1,Gujarat,Surat,0,4.77
73764,Renault,Triber,Mid,MUV,2011,14,109299,Petrol,Manual,Second Owner,7,1135,85.0,110.9,15.0,White,3,Comprehensive,Full Service History,Individual,1,Maharashtra,Mumbai,1,1.43
73765,Maruti,Baleno,Limited Edition,Hatchback,2011,14,199566,Petrol,Manual,Third Owner,5,1146,89.7,129.6,17.2,Green,3,Expired,Partial Service History,Individual,0,Punjab,Ludhiana,0,1.22
73766,Renault,Kwid,Mid,Hatchback,2013,12,227999,Petrol,Manual,First Owner,5,1246,93.8,135.4,19.7,Silver,1,Comprehensive,Full Service History,Individual,0,Telangana,Hyderabad,1,1.63
73767,Maruti,Brezza,Mid,SUV,2017,8,76503,Diesel,Manual,First Owner,5,937,66.4,90.3,23.0,White,1,Comprehensive,Full Service History,Individual,0,Madhya Pradesh,Bhopal,0,3.59
73768,Tata,Harrier,Mid,SUV,2014,11,80420,Diesel,Manual,Second Owner,5,1097,69.7,100.1,17.0,White,3,Third Party,Partial Service History,Individual,0,Punjab,Ludhiana,0,1.98
73769,Mahindra,XUV700,Base,SUV,2015,10,94775,Diesel,Manual,First Owner,7,1343,106.3,168.1,19.4,White,3,Comprehensive,Partial Service History,Individual,0,Uttar Pradesh,Noida,0,3.53
73770,Volkswagen,Polo,Base,Hatchback,2016,9,62463,Petrol,Automatic,Fourth & Above Owner,5,1414,91.9,121.7,14.5,Silver,6,Third Party,No Record,Company,0,Kerala,Trivandrum,0,3.12
73771,Tata,Tigor,Base,Sedan,2011,14,205670,Diesel,Manual,First Owner,5,867,59.7,90.5,17.9,Grey,5,Comprehensive,Partial Service History,Company,0,Uttar Pradesh,Lucknow,0,1.06
73772,Hyundai,i20,Mid,Hatchback,2006,19,269052,Diesel,Manual,First Owner,5,1205,88.4,123.6,18.3,White,3,Third Party,No Record,Individual,0,Madhya Pradesh,Bhopal,0,0.67
73773,Hyundai,Santro,Mid,Hatchback,2009,16,239117,Petrol,Automatic,First Owner,5,1211,98.1,155.6,15.9,Red,2,Third Party,Full Service History,Individual,0,Rajasthan,Udaipur,0,1.1
73774,Skoda,Kushaq,Mid,SUV,2005,20,146641,CNG,Manual,Third Owner,5,1517,115.6,154.8,23.9,Brown,4,Comprehensive,Partial Service History,Company,0,Delhi,Delhi,1,0.82
73775,Hyundai,Verna,Base,Sedan,2009,16,243328,CNG,Automatic,First Owner,5,1136,76.6,112.1,23.7,Black,4,Comprehensive,Partial Service History,Company,0,Tamil Nadu,Chennai,1,0.85
73776,Honda,Amaze,Mid,Sedan,2022,3,31809,Diesel,Automatic,First Owner,5,1458,101.5,158.2,18.2,White,5,Comprehensive,Full Service History,Individual,1,Rajasthan,Udaipur,0,10.61
73777,Maruti,WagonR,Base,Hatchback,2013,12,152507,Petrol,Automatic,Second Owner,5,1246,100.6,158.4,15.5,Silver,1,Comprehensive,Full Service History,Individual,0,Punjab,Ludhiana,0,1.63
73778,Honda,WR-V,Mid,SUV,2005,20,201035,Petrol,Manual,First Owner,7,1700,140.1,217.7,17.3,Black,3,Comprehensive,Full Service History,Individual,0,Maharashtra,Mumbai,1,1.22
73779,Skoda,Rapid,Top,Sedan,2010,15,117395,Diesel,Manual,Third Owner,5,1592,106.0,168.0,23.6,White,4,Comprehensive,Partial Service History,Company,0,Uttar Pradesh,Lucknow,0,2.04
73780,Kia,Seltos,Top,SUV,2016,9,78127,Petrol,Automatic,Second Owner,7,1427,95.1,148.5,17.8,Grey,4,Comprehensive,Full Service History,Company,0,Tamil Nadu,Coimbatore,0,5.46
73781,Skoda,Octavia,Top,Sedan,2017,8,90912,Petrol,Automatic,Second Owner,5,1855,155.2,223.9,17.2,White,3,Comprehensive,Partial Service History,Individual,0,Karnataka,Mysore,0,5.98
73782,Volkswagen,Vento,Mid,Sedan,2017,8,100318,Petrol,Automatic,Second Owner,5,1940,131.6,184.3,15.7,White,4,Comprehensive,No Record,Company,3,Maharashtra,Nagpur,0,4.24
73783,Hyundai,Verna,Base,Sedan,2005,20,236246,Diesel,Manual,First Owner,5,1080,74.8,108.9,16.8,Blue,1,Comprehensive,Full Service History,Company,1,West Bengal,Kolkata,1,0.62
73784,Toyota,Innova,Mid,MUV,2014,11,103853,Diesel,Manual,First Owner,7,1473,124.7,175.3,19.7,Black,3,Comprehensive,Partial Service History,Individual,2,West Bengal,Kolkata,1,4.04
73785,Hyundai,i10,Base,Hatchback,2017,8,86765,Petrol,Automatic,First Owner,5,1096,74.6,114.5,16.0,White,2,Comprehensive,Full Service History,Company,0,West Bengal,Kolkata,1,3.19
73786,Ford,EcoSport,Top,SUV,2014,11,137476,Petrol,Manual,Third Owner,7,1701,126.1,193.3,19.3,Red,4,Comprehensive,Full Service History,Individual,0,Karnataka,Bangalore,1,3.93
73787,Mahindra,XUV700,Limited Edition,SUV,2005,20,173530,Petrol,Automatic,First Owner,7,1381,111.2,168.8,13.7,White,4,Expired,Full Service History,Individual,0,Kerala,Kochi,0,1.66
73788,Tata,Tigor,Top,Sedan,2018,7,98130,Diesel,Manual,First Owner,5,1178,78.2,112.1,21.0,White,2,Comprehensive,Full Service History,Individual,0,Uttar Pradesh,Noida,0,3.5
73789,Toyota,Innova,Mid,MUV,2023,2,34790,CNG,Manual,Second Owner,7,1220,92.0,120.3,24.1,Green,4,Comprehensive,No Record,Individual,2,Delhi,Delhi,1,6.9
73790,Tata,Tigor,Mid,Sedan,2013,12,147852,Petrol,Automatic,Second Owner,5,1199,76.1,104.6,18.8,Black,2,Comprehensive,No Record,Individual,0,Maharashtra,Pune,1,1.73
73791,Audi,Q5,Base,SUV,2012,13,169108,Petrol,Automatic,First Owner,7,2452,175.6,236.3,17.2,Green,5,Comprehensive,No Record,Individual,0,Maharashtra,Nagpur,0,9.88
73792,Mahindra,XUV700,Base,SUV,2021,4,64787,Diesel,Manual,First Owner,7,1799,116.0,172.3,18.0,White,5,Comprehensive,Full Service History,Individual,0,Punjab,Chandigarh,0,8.47
73793,Skoda,Rapid,Mid,Sedan,2006,19,231177,Diesel,Manual,First Owner,5,1971,164.4,249.2,18.3,Silver,4,Comprehensive,Full Service History,Individual,1,Maharashtra,Pune,1,1.51
73794,Hyundai,Santro,Top,Hatchback,2012,13,118696,Diesel,Automatic,First Owner,5,948,72.1,102.3,21.9,Blue,4,Third Party,Full Service History,Individual,0,West Bengal,Kolkata,1,2.24
73795,Kia,Seltos,Limited Edition,SUV,2017,8,100072,Diesel,Automatic,Third Owner,7,1541,126.8,192.3,19.4,Red,3,Third Party,No Record,Company,0,Tamil Nadu,Chennai,1,5.99
73796,Audi,A6,Base,Sedan,2022,3,31294,Diesel,Automatic,First Owner,5,2438,191.9,269.4,22.1,White,5,Third Party,Partial Service History,Individual,1,Uttar Pradesh,Noida,0,39.64
73797,Maruti,Celerio,Base,Hatchback,2021,4,61545,Petrol,Manual,First Owner,5,944,75.1,111.8,17.1,White,2,Comprehensive,Full Service History,Individual,0,Kerala,Kochi,0,4.65
73798,Hyundai,Aura,Base,Sedan,2011,14,194650,Petrol,Manual,First Owner,5,1177,86.4,124.8,19.3,Black,2,Comprehensive,No Record,Individual,1,Tamil Nadu,Chennai,1,1.01
73799,Skoda,Kushaq,Base,SUV,2013,12,103210,Petrol,Manual,Second Owner,5,1315,80.7,106.9,19.0,White,4,Third Party,Full Service History,Individual,0,Maharashtra,Mumbai,1,2.99
73800,Honda,Jazz,Mid,Hatchback,2006,19,138971,Petrol,Manual,Second Owner,5,2015,126.8,196.9,15.4,White,3,Comprehensive,Partial Service History,Individual,1,Kerala,Trivandrum,0,1.27
73801,Kia,Sonet,Base,SUV,2011,14,185664,Petrol,Manual,First Owner,7,1562,131.2,194.3,19.5,Red,5,Third Party,Partial Service History,Individual,0,Delhi,Delhi,1,2.27
73802,Skoda,Octavia,Base,Sedan,2008,17,64081,Petrol,Automatic,Second Owner,5,1540,98.5,131.6,18.6,Grey,4,Third Party,Full Service History,Individual,1,Maharashtra,Pune,1,1.91
73803,Honda,WR-V,Mid,SUV,2018,7,91935,Petrol,Manual,Second Owner,7,1565,94.4,139.0,17.2,Black,6,Comprehensive,Full Service History,Individual,2,Kerala,Kochi,0,4.91
73804,Volkswagen,Taigun,Top,SUV,2020,5,32798,Petrol,Manual,Second Owner,7,1223,97.1,129.4,20.1,Black,5,Third Party,Full Service History,Individual,0,Kerala,Kochi,0,7.12
73805,Ford,Endeavour,Mid,SUV,2021,4,42527,Petrol,Automatic,First Owner,7,1397,101.9,152.9,15.8,Black,4,Third Party,Full Service History,Individual,0,Kerala,Trivandrum,0,8.96
73806,Mahindra,Scorpio,Mid,SUV,2021,4,44840,Petrol,Manual,First Owner,5,2033,159.3,220.9,18.8,Black,4,Comprehensive,Full Service History,Individual,0,Rajasthan,Udaipur,0,9.37
73807,Renault,Triber,Top,MUV,2016,9,88786,CNG,Manual,First Owner,7,1096,71.1,93.9,24.6,Blue,2,Comprehensive,No Record,Individual,0,Maharashtra,Pune,1,2.43
73808,Hyundai,i20,Base,Hatchback,2007,18,221179,Petrol,Manual,First Owner,5,979,80.7,125.6,20.0,Black,2,Third Party,Partial Service History,Individual,2,Rajasthan,Jaipur,0,0.7
73809,Ford,Endeavour,Base,SUV,2017,8,101715,Diesel,Automatic,First Owner,5,1526,122.6,195.7,23.5,Grey,4,Comprehensive,Full Service History,Individual,1,Madhya Pradesh,Bhopal,0,5.52
73810,BMW,5 Series,Mid,Sedan,2015,10,132791,Petrol,Automatic,Third Owner,5,2339,181.9,239.5,18.8,Silver,6,Comprehensive,Full Service History,Individual,0,Tamil Nadu,Coimbatore,0,14.69
73811,Ford,EcoSport,Mid,SUV,2005,20,221661,Petrol,Manual,Third Owner,5,1402,107.5,169.6,13.8,Grey,6,Comprehensive,Full Service History,Individual,0,Tamil Nadu,Coimbatore,0,1.08
73812,Maruti,Dzire,Base,Sedan,2018,7,89623,Diesel,Manual,Third Owner,5,1079,69.2,101.6,21.8,White,4,Expired,Partial Service History,Company,0,Gujarat,Surat,0,1.88
73813,Mahindra,XUV500,Base,SUV,2015,10,99435,Diesel,Manual,First Owner,7,1683,115.6,157.3,21.7,White,2,Comprehensive,Partial Service History,Individual,0,Madhya Pradesh,Indore,0,3.76
73814,Maruti,Alto,Base,Hatchback,2009,16,236354,Diesel,Manual,First Owner,5,1098,66.4,101.2,20.2,Green,4,Third Party,Partial Service History,Individual,0,Maharashtra,Mumbai,1,0.91
73815,Kia,Seltos,Top,SUV,2006,19,118790,Petrol,Manual,First Owner,5,1673,134.2,187.4,18.2,White,4,Comprehensive,Full Service History,Individual,0,Tamil Nadu,Coimbatore,0,1.92
73816,Tata,Punch,Top,SUV,2010,15,187717,Diesel,Manual,Second Owner,7,1345,89.5,131.1,19.7,White,6,Third Party,Partial Service History,Individual,0,Tamil Nadu,Coimbatore,0,1.28
73817,Honda,WR-V,Base,SUV,2008,17,220641,Diesel,Manual,Second Owner,5,1842,147.0,220.3,15.8,Green,2,Comprehensive,Partial Service History,Individual,1,Tamil Nadu,Coimbatore,0,1.3
73818,Tata,Punch,Mid,SUV,2019,6,76581,Petrol,Manual,First Owner,7,1189,92.8,141.7,12.1,Brown,1,Comprehensive,Full Service History,Individual,0,Rajasthan,Udaipur,0,4.05
73819,Skoda,Octavia,Mid,Sedan,2017,8,109861,Petrol,Manual,First Owner,5,1422,98.0,151.7,16.6,Red,4,Third Party,Partial Service History,Individual,0,Rajasthan,Jaipur,0,4.75
73820,Honda,Jazz,Mid,Hatchback,2012,13,193196,Diesel,Automatic,Second Owner,5,1186,78.7,111.9,14.6,Grey,3,Comprehensive,Full Service History,Individual,0,Rajasthan,Jaipur,0,2.8
73821,BMW,X5,Mid,SUV,2008,17,123525,Diesel,Automatic,First Owner,5,2224,173.1,246.2,20.1,Grey,6,Comprehensive,Full Service History,Individual,0,Kerala,Trivandrum,0,9.69
73822,Hyundai,Creta,Mid,SUV,2022,3,30315,Diesel,Automatic,Second Owner,5,1023,64.7,96.2,18.6,Red,2,Third Party,Partial Service History,Individual,0,Uttar Pradesh,Noida,0,4.68
73823,Hyundai,Santro,Base,Hatchback,2023,2,26831,Petrol,Manual,Second Owner,5,1021,86.5,124.5,20.3,Red,1,Comprehensive,Full Service History,Individual,0,Gujarat,Ahmedabad,0,5.4
73824,Skoda,Octavia,Mid,Sedan,2016,9,113269,Diesel,Manual,Second Owner,5,1729,116.4,168.9,20.8,White,6,Comprehensive,Full Service History,Individual,2,West Bengal,Kolkata,1,4.3
73825,Maruti,WagonR,Top,Hatchback,2021,4,32898,Petrol,Manual,First Owner,5,1162,88.3,124.4,16.1,Red,2,Expired,Partial Service History,Individual,0,Karnataka,Mysore,0,4.8
73826,Maruti,Celerio,Mid,Hatchback,2020,5,64882,Petrol,Manual,Second Owner,5,1314,108.6,161.9,15.1,Red,3,Comprehensive,Partial Service History,Company,0,Karnataka,Mysore,0,3.55
73827,Hyundai,i20,Mid,Hatchback,2009,16,264845,Diesel,Automatic,Fourth & Above Owner,5,987,81.1,110.8,20.2,White,1,Third Party,Full Service History,Individual,1,Rajasthan,Jaipur,0,0.8
73828,Volvo,S60,Base,Sedan,2011,14,187833,Petrol,Automatic,First Owner,5,2330,174.5,265.6,20.0,Grey,6,Third Party,No Record,Individual,0,Tamil Nadu,Coimbatore,0,8.54
73829,Mercedes,C-Class,Base,Sedan,2015,10,63985,CNG,Automatic,First Owner,5,2352,194.4,295.6,26.2,Blue,6,Comprehensive,No Record,Individual,0,Rajasthan,Jaipur,0,12.21
73830,Volkswagen,Polo,Base,Hatchback,2016,9,143186,Petrol,Manual,First Owner,5,1708,135.1,185.2,16.8,Black,3,Third Party,Full Service History,Company,0,Kerala,Trivandrum,0,4.0
73831,Hyundai,i20,Top,Hatchback,2015,10,122263,Diesel,Manual,Third Owner,5,1149,79.5,111.7,17.5,Red,1,Third Party,Full Service History,Individual,0,Madhya Pradesh,Bhopal,0,2.23
73832,Hyundai,Santro,Mid,Hatchback,2021,4,39290,Diesel,Manual,Second Owner,5,1222,94.2,137.9,20.8,White,2,Comprehensive,Full Service History,Individual,0,Gujarat,Surat,0,4.64
73833,Kia,Sonet,Top,SUV,2022,3,28757,Diesel,Automatic,First Owner,5,1077,88.2,119.8,23.7,Grey,4,Third Party,Full Service History,Individual,1,Delhi,Delhi,1,12.52
73834,Mercedes,GLA,Mid,SUV,2010,15,241815,Diesel,Automatic,First Owner,5,2364,178.8,270.9,18.5,Blue,5,Third Party,Full Service History,Individual,0,Karnataka,Mysore,0,9.14
73835,Ford,Figo,Mid,Hatchback,2009,16,197726,Diesel,Automatic,First Owner,5,1605,113.7,152.8,23.1,White,5,Third Party,Full Service History,Individual,2,Madhya Pradesh,Indore,0,2.21
73836,Kia,Carens,Base,MUV,2019,6,65710,Petrol,Manual,Fourth & Above Owner,7,1903,129.3,191.7,15.0,Silver,3,Third Party,Full Service History,Individual,0,Madhya Pradesh,Bhopal,0,4.96
73837,Toyota,Fortuner,Top,SUV,2017,8,182149,Diesel,Manual,First Owner,7,1350,111.6,151.8,20.5,White,5,Third Party,Full Service History,Individual,1,Punjab,Chandigarh,0,5.99
73838,Mercedes,GLA,Base,SUV,2021,4,34902,LPG,Automatic,First Owner,5,1789,108.0,155.3,17.6,Black,4,Third Party,Partial Service History,Individual,0,Maharashtra,Nagpur,0,23.73
73839,Mahindra,XUV700,Limited Edition,SUV,2008,17,82306,CNG,Manual,Second Owner,7,1646,135.6,178.2,24.8,White,1,Comprehensive,Partial Service History,Individual,0,Tamil Nadu,Chennai,1,2.03
73840,Volkswagen,Vento,Mid,Sedan,2023,2,25682,Diesel,Manual,First Owner,5,1327,95.5,130.7,17.7,Grey,2,Comprehensive,Full Service History,Individual,0,West Bengal,Kolkata,1,11.52
73841,Volkswagen,Polo,Base,Hatchback,2022,3,13680,Diesel,Automatic,Second Owner,5,1316,110.4,145.4,26.4,Grey,3,Third Party,Full Service History,Individual,0,West Bengal,Kolkata,1,10.23
73842,Renault,Duster,Mid,SUV,2015,10,156545,Diesel,Manual,First Owner,5,1036,86.2,122.4,22.2,Black,2,Comprehensive,Partial Service History,Company,0,Kerala,Trivandrum,0,2.15
73843,Volvo,S60,Mid,Sedan,2021,4,47520,Diesel,Automatic,Second Owner,5,2547,162.5,216.9,18.9,Silver,5,Comprehensive,Full Service History,Individual,1,Karnataka,Mysore,0,33.29
73844,BMW,3 Series,Base,Sedan,2009,16,231113,Petrol,Automatic,First Owner,5,1436,106.5,162.0,18.3,White,8,Comprehensive,Full Service History,Individual,0,Rajasthan,Udaipur,0,7.04
73845,Kia,Sonet,Base,SUV,2007,18,209061,Diesel,Automatic,First Owner,7,1720,130.6,181.5,18.5,Brown,4,Comprehensive,Partial Service History,Individual,0,Delhi,Delhi,1,1.75
73846,Volkswagen,Taigun,Base,SUV,2013,12,127621,Petrol,Automatic,First Owner,5,1738,131.8,197.6,16.5,Red,5,Comprehensive,No Record,Individual,1,Gujarat,Ahmedabad,0,3.07
73847,Honda,City,Mid,Sedan,2008,17,232577,CNG,Automatic,Second Owner,5,1421,104.3,158.1,25.1,Silver,2,Comprehensive,Full Service History,Individual,0,Uttar Pradesh,Noida,0,1.45
73848,Kia,Carens,Mid,MUV,2008,17,163754,Petrol,Manual,First Owner,7,1979,121.1,177.6,17.0,Red,5,Third Party,Full Service History,Individual,0,Tamil Nadu,Coimbatore,0,1.9
73849,Maruti,Brezza,Top,SUV,2008,17,206825,Petrol,Manual,First Owner,5,1055,85.5,111.6,19.3,White,2,Comprehensive,Full Service History,Individual,0,Gujarat,Surat,0,1.1
73850,Audi,A4,Top,Sedan,2009,16,169129,Petrol,Automatic,First Owner,5,2339,165.9,230.7,15.5,White,6,Third Party,Full Service History,Individual,2,Rajasthan,Jaipur,0,9.78
73851,Tata,Harrier,Top,SUV,2007,18,253939,Diesel,Manual,Second Owner,5,788,65.4,87.2,19.8,White,2,Comprehensive,Full Service History,Individual,0,Madhya Pradesh,Bhopal,0,0.95
73852,Ford,Figo,Base,Hatchback,2007,18,280000,CNG,Manual,Third Owner,5,1505,92.7,120.9,22.1,Black,5,Expired,No Record,Individual,0,Maharashtra,Pune,1,0.93
73853,Volkswagen,Vento,Base,Sedan,2023,2,27464,Diesel,Manual,Third Owner,5,1694,139.4,190.4,21.4,Green,6,Third Party,Partial Service History,Individual,0,Maharashtra,Mumbai,1,9.46
73854,Tata,Tigor,Base,Sedan,2017,8,66289,Electric,Manual,Third Owner,5,1011,81.2,123.2,5.9,Blue,1,Comprehensive,Full Service History,Individual,0,Kerala,Trivandrum,0,3.2
73855,Mahindra,Scorpio,Mid,SUV,2009,16,116362,LPG,Manual,Third Owner,5,1399,116.5,154.5,14.2,Grey,2,Comprehensive,Full Service History,Individual,0,West Bengal,Kolkata,1,1.5
73856,Maruti,Alto,Mid,Hatchback,2011,14,71551,Petrol,Manual,Second Owner,5,1084,91.9,132.6,16.5,Grey,1,Comprehensive,Full Service History,Individual,1,Gujarat,Surat,0,1.36
73857,Renault,Duster,Top,SUV,2017,8,103264,Electric,Manual,Third Owner,5,1170,80.5,124.3,6.4,White,2,Comprehensive,Partial Service History,Individual,0,Punjab,Chandigarh,0,3.31
73858,Toyota,Fortuner,Limited Edition,SUV,2023,2,23760,Petrol,Manual,Third Owner,7,1587,134.2,180.6,17.9,White,4,Comprehensive,No Record,Company,0,West Bengal,Kolkata,1,10.67
73859,Kia,Sonet,Limited Edition,SUV,2019,6,105217,CNG,Automatic,Second Owner,5,1572,106.4,156.3,25.0,White,1,Third Party,No Record,Company,0,Telangana,Hyderabad,1,6.22
73860,Maruti,Brezza,Mid,SUV,2020,5,65909,Petrol,Manual,First Owner,5,937,74.4,115.2,17.8,Red,2,Comprehensive,Partial Service History,Company,0,Delhi,Delhi,1,3.77
73861,Toyota,Glanza,Mid,Hatchback,2023,2,6590,CNG,Manual,First Owner,5,1967,157.6,223.9,25.0,Blue,4,Comprehensive,Full Service History,Individual,0,Kerala,Trivandrum,0,10.17
73862,Maruti,Baleno,Mid,Hatchback,2022,3,22254,Diesel,Manual,Third Owner,5,1227,74.3,107.0,23.0,Grey,1,Comprehensive,No Record,Individual,0,Gujarat,Surat,0,3.64
